indicator_id,region_id,date,value,indicator,category,region_type,region
ZSFH,99998,2017-02-28,258029.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98846; WA; Okanogan County; Pateros
ZSFH,99998,2017-01-31,257741.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98846; WA; Okanogan County; Pateros
ZSFH,99997,2017-11-30,251721.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98845; WA; Wenatchee; Douglas County; Palisades
ZSFH,99997,2017-10-31,249891.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98845; WA; Wenatchee; Douglas County; Palisades
ZSFH,99997,2017-09-30,248058.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98845; WA; Wenatchee; Douglas County; Palisades
ZSFH,99997,2017-08-31,246292.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98845; WA; Wenatchee; Douglas County; Palisades
ZSFH,99997,2017-07-31,243629.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98845; WA; Wenatchee; Douglas County; Palisades
ZSFH,99997,2017-06-30,241339.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98845; WA; Wenatchee; Douglas County; Palisades
ZSFH,99997,2017-05-31,238856.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98845; WA; Wenatchee; Douglas County; Palisades
ZSFH,99997,2017-04-30,237041.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98845; WA; Wenatchee; Douglas County; Palisades
ZSFH,99997,2017-03-31,234616.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98845; WA; Wenatchee; Douglas County; Palisades
ZSFH,99997,2017-02-28,232718.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98845; WA; Wenatchee; Douglas County; Palisades
ZSFH,99997,2017-01-31,230892.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98845; WA; Wenatchee; Douglas County; Palisades
ZSFH,99996,2017-11-30,192823.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98844; WA; Okanogan County; Oroville
ZSFH,99996,2017-10-31,191381.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98844; WA; Okanogan County; Oroville
ZSFH,99996,2017-09-30,190043.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98844; WA; Okanogan County; Oroville
ZSFH,99996,2017-08-31,188489.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98844; WA; Okanogan County; Oroville
ZSFH,99996,2017-07-31,186718.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98844; WA; Okanogan County; Oroville
ZSFH,99996,2017-06-30,185343.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98844; WA; Okanogan County; Oroville
ZSFH,99996,2017-05-31,184079.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98844; WA; Okanogan County; Oroville
ZSFH,99996,2017-04-30,182850.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98844; WA; Okanogan County; Oroville
ZSFH,99996,2017-03-31,181338.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98844; WA; Okanogan County; Oroville
ZSFH,99996,2017-02-28,178947.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98844; WA; Okanogan County; Oroville
ZSFH,99996,2017-01-31,176769.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98844; WA; Okanogan County; Oroville
ZSFH,99995,2017-11-30,409084.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98843; WA; Wenatchee; Douglas County; Orondo
ZSFH,99995,2017-10-31,406378.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98843; WA; Wenatchee; Douglas County; Orondo
ZSFH,99995,2017-09-30,405212.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98843; WA; Wenatchee; Douglas County; Orondo
ZSFH,99995,2017-08-31,404330.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98843; WA; Wenatchee; Douglas County; Orondo
ZSFH,99995,2017-07-31,402981.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98843; WA; Wenatchee; Douglas County; Orondo
ZSFH,99995,2017-06-30,400361.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98843; WA; Wenatchee; Douglas County; Orondo
ZSFH,99995,2017-05-31,397759.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98843; WA; Wenatchee; Douglas County; Orondo
ZSFH,99995,2017-04-30,395025.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98843; WA; Wenatchee; Douglas County; Orondo
ZSFH,99995,2017-03-31,391910.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98843; WA; Wenatchee; Douglas County; Orondo
ZSFH,99995,2017-02-28,389178.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98843; WA; Wenatchee; Douglas County; Orondo
ZSFH,99995,2017-01-31,387298.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98843; WA; Wenatchee; Douglas County; Orondo
ZSFH,99994,2017-11-30,180097.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98841; WA; Okanogan County; Omak
ZSFH,99994,2017-10-31,178723.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98841; WA; Okanogan County; Omak
ZSFH,99994,2017-09-30,177625.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98841; WA; Okanogan County; Omak
ZSFH,99994,2017-08-31,176435.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98841; WA; Okanogan County; Omak
ZSFH,99994,2017-07-31,174965.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98841; WA; Okanogan County; Omak
ZSFH,99994,2017-06-30,173575.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98841; WA; Okanogan County; Omak
ZSFH,99994,2017-05-31,172215.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98841; WA; Okanogan County; Omak
ZSFH,99994,2017-04-30,170875.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98841; WA; Okanogan County; Omak
ZSFH,99994,2017-03-31,169391.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98841; WA; Okanogan County; Omak
ZSFH,99994,2017-02-28,167689.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98841; WA; Okanogan County; Omak
ZSFH,99994,2017-01-31,166296.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98841; WA; Okanogan County; Omak
ZSFH,99993,2017-11-30,177092.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98840; WA; Okanogan County; Okanogan
ZSFH,99993,2017-10-31,175671.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98840; WA; Okanogan County; Okanogan
ZSFH,99993,2017-09-30,174488.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98840; WA; Okanogan County; Okanogan
ZSFH,99993,2017-08-31,173183.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98840; WA; Okanogan County; Okanogan
ZSFH,99993,2017-07-31,171708.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98840; WA; Okanogan County; Okanogan
ZSFH,99993,2017-06-30,170350.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98840; WA; Okanogan County; Okanogan
ZSFH,99993,2017-05-31,169099.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98840; WA; Okanogan County; Okanogan
ZSFH,99993,2017-04-30,167803.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98840; WA; Okanogan County; Okanogan
ZSFH,99993,2017-03-31,166350.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98840; WA; Okanogan County; Okanogan
ZSFH,99993,2017-02-28,164608.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98840; WA; Okanogan County; Okanogan
ZSFH,99993,2017-01-31,163385.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98840; WA; Okanogan County; Okanogan
ZSFH,99992,2017-11-30,195921.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98837; WA; Moses Lake; Grant County
ZSFH,99992,2017-10-31,194522.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98837; WA; Moses Lake; Grant County
ZSFH,99992,2017-09-30,192924.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98837; WA; Moses Lake; Grant County
ZSFH,99992,2017-08-31,191257.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98837; WA; Moses Lake; Grant County
ZSFH,99992,2017-07-31,189578.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98837; WA; Moses Lake; Grant County
ZSFH,99992,2017-06-30,188055.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98837; WA; Moses Lake; Grant County
ZSFH,99992,2017-05-31,186556.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98837; WA; Moses Lake; Grant County
ZSFH,99992,2017-04-30,185600.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98837; WA; Moses Lake; Grant County
ZSFH,99992,2017-03-31,184940.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98837; WA; Moses Lake; Grant County
ZSFH,99992,2017-02-28,184629.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98837; WA; Moses Lake; Grant County
ZSFH,99992,2017-01-31,184057.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98837; WA; Moses Lake; Grant County
ZSFH,99991,2017-11-30,302710.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98836; WA; Wenatchee; Chelan County
ZSFH,99991,2017-10-31,300699.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98836; WA; Wenatchee; Chelan County
ZSFH,99991,2017-09-30,297635.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98836; WA; Wenatchee; Chelan County
ZSFH,99991,2017-08-31,295914.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98836; WA; Wenatchee; Chelan County
ZSFH,99991,2017-07-31,293270.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98836; WA; Wenatchee; Chelan County
ZSFH,99991,2017-06-30,290964.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98836; WA; Wenatchee; Chelan County
ZSFH,99991,2017-05-31,288426.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98836; WA; Wenatchee; Chelan County
ZSFH,99991,2017-04-30,286339.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98836; WA; Wenatchee; Chelan County
ZSFH,99991,2017-03-31,282463.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98836; WA; Wenatchee; Chelan County
ZSFH,99991,2017-02-28,280821.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98836; WA; Wenatchee; Chelan County
ZSFH,99991,2017-01-31,279186.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98836; WA; Wenatchee; Chelan County
ZSFH,99990,2017-11-30,224143.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98834; WA; Okanogan County; Methow
ZSFH,99990,2017-10-31,221913.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98834; WA; Okanogan County; Methow
ZSFH,99990,2017-09-30,221235.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98834; WA; Okanogan County; Methow
ZSFH,99990,2017-08-31,220219.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98834; WA; Okanogan County; Methow
ZSFH,99990,2017-07-31,219553.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98834; WA; Okanogan County; Methow
ZSFH,99990,2017-06-30,218924.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98834; WA; Okanogan County; Methow
ZSFH,99990,2017-05-31,217763.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98834; WA; Okanogan County; Methow
ZSFH,99990,2017-04-30,215961.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98834; WA; Okanogan County; Methow
ZSFH,99990,2017-03-31,212432.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98834; WA; Okanogan County; Methow
ZSFH,99990,2017-02-28,209805.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98834; WA; Okanogan County; Methow
ZSFH,99990,2017-01-31,207480.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98834; WA; Okanogan County; Methow
ZSFH,9999,2017-11-30,180623.0,ZHVI Single-Family Homes Time Series ($),Home values,city,Carrsville; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
ZSFH,9999,2017-10-31,179679.0,ZHVI Single-Family Homes Time Series ($),Home values,city,Carrsville; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
ZSFH,9999,2017-09-30,178975.0,ZHVI Single-Family Homes Time Series ($),Home values,city,Carrsville; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
ZSFH,9999,2017-08-31,177727.0,ZHVI Single-Family Homes Time Series ($),Home values,city,Carrsville; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
ZSFH,9999,2017-07-31,176653.0,ZHVI Single-Family Homes Time Series ($),Home values,city,Carrsville; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
ZSFH,9999,2017-06-30,176028.0,ZHVI Single-Family Homes Time Series ($),Home values,city,Carrsville; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
ZSFH,9999,2017-05-31,175909.0,ZHVI Single-Family Homes Time Series ($),Home values,city,Carrsville; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
ZSFH,9999,2017-04-30,174620.0,ZHVI Single-Family Homes Time Series ($),Home values,city,Carrsville; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
ZSFH,9999,2017-03-31,172471.0,ZHVI Single-Family Homes Time Series ($),Home values,city,Carrsville; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
ZSFH,9999,2017-02-28,170157.0,ZHVI Single-Family Homes Time Series ($),Home values,city,Carrsville; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
ZSFH,9999,2017-01-31,168019.0,ZHVI Single-Family Homes Time Series ($),Home values,city,Carrsville; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
ZSFH,99989,2017-11-30,383337.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98833; WA; Okanogan County; Mazama
ZSFH,99989,2017-10-31,379818.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98833; WA; Okanogan County; Mazama
ZSFH,99989,2017-09-30,377034.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98833; WA; Okanogan County; Mazama
ZSFH,99989,2017-08-31,374393.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98833; WA; Okanogan County; Mazama
ZSFH,99989,2017-07-31,372451.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98833; WA; Okanogan County; Mazama
ZSFH,99989,2017-06-30,370644.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98833; WA; Okanogan County; Mazama
ZSFH,99989,2017-05-31,368250.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98833; WA; Okanogan County; Mazama
ZSFH,99989,2017-04-30,365694.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98833; WA; Okanogan County; Mazama
ZSFH,99989,2017-03-31,362597.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98833; WA; Okanogan County; Mazama
ZSFH,99989,2017-02-28,361304.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98833; WA; Okanogan County; Mazama
ZSFH,99989,2017-01-31,359662.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98833; WA; Okanogan County; Mazama
ZSFH,99988,2017-11-30,131080.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98832; WA; Moses Lake; Grant County; Krupp
ZSFH,99988,2017-10-31,130498.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98832; WA; Moses Lake; Grant County; Krupp
ZSFH,99988,2017-09-30,132186.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98832; WA; Moses Lake; Grant County; Krupp
ZSFH,99988,2017-08-31,134153.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98832; WA; Moses Lake; Grant County; Krupp
ZSFH,99988,2017-07-31,134836.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98832; WA; Moses Lake; Grant County; Krupp
ZSFH,99988,2017-06-30,132973.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98832; WA; Moses Lake; Grant County; Krupp
ZSFH,99988,2017-05-31,130803.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98832; WA; Moses Lake; Grant County; Krupp
ZSFH,99988,2017-04-30,128656.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98832; WA; Moses Lake; Grant County; Krupp
ZSFH,99988,2017-03-31,127211.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98832; WA; Moses Lake; Grant County; Krupp
ZSFH,99988,2017-02-28,125742.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98832; WA; Moses Lake; Grant County; Krupp
ZSFH,99988,2017-01-31,125370.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98832; WA; Moses Lake; Grant County; Krupp
ZSFH,99987,2017-11-30,404676.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98831; WA; Wenatchee; Chelan County; Manson
ZSFH,99987,2017-10-31,402669.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98831; WA; Wenatchee; Chelan County; Manson
ZSFH,99987,2017-09-30,400809.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98831; WA; Wenatchee; Chelan County; Manson
ZSFH,99987,2017-08-31,397763.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98831; WA; Wenatchee; Chelan County; Manson
ZSFH,99987,2017-07-31,394567.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98831; WA; Wenatchee; Chelan County; Manson
ZSFH,99987,2017-06-30,390108.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98831; WA; Wenatchee; Chelan County; Manson
ZSFH,99987,2017-05-31,385988.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98831; WA; Wenatchee; Chelan County; Manson
ZSFH,99987,2017-04-30,381269.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98831; WA; Wenatchee; Chelan County; Manson
ZSFH,99987,2017-03-31,378685.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98831; WA; Wenatchee; Chelan County; Manson
ZSFH,99987,2017-02-28,374697.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98831; WA; Wenatchee; Chelan County; Manson
ZSFH,99987,2017-01-31,370036.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98831; WA; Wenatchee; Chelan County; Manson
ZSFH,99986,2017-11-30,147631.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98830; WA; Wenatchee; Douglas County; Mansfield
ZSFH,99986,2017-10-31,146046.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98830; WA; Wenatchee; Douglas County; Mansfield
ZSFH,99986,2017-09-30,144954.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98830; WA; Wenatchee; Douglas County; Mansfield
ZSFH,99986,2017-08-31,143772.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98830; WA; Wenatchee; Douglas County; Mansfield
ZSFH,99986,2017-07-31,142604.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98830; WA; Wenatchee; Douglas County; Mansfield
ZSFH,99986,2017-06-30,141202.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98830; WA; Wenatchee; Douglas County; Mansfield
ZSFH,99986,2017-05-31,139696.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98830; WA; Wenatchee; Douglas County; Mansfield
ZSFH,99986,2017-04-30,138324.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98830; WA; Wenatchee; Douglas County; Mansfield
ZSFH,99986,2017-03-31,136824.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98830; WA; Wenatchee; Douglas County; Mansfield
ZSFH,99986,2017-02-28,135142.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98830; WA; Wenatchee; Douglas County; Mansfield
ZSFH,99986,2017-01-31,133320.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98830; WA; Wenatchee; Douglas County; Mansfield
ZSFH,99985,2017-11-30,151438.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98829; WA; Okanogan County; Okanogan
ZSFH,99985,2017-10-31,149870.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98829; WA; Okanogan County; Okanogan
ZSFH,99985,2017-09-30,148127.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98829; WA; Okanogan County; Okanogan
ZSFH,99985,2017-08-31,146543.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98829; WA; Okanogan County; Okanogan
ZSFH,99985,2017-07-31,145640.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98829; WA; Okanogan County; Okanogan
ZSFH,99985,2017-06-30,144644.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98829; WA; Okanogan County; Okanogan
ZSFH,99985,2017-05-31,143779.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98829; WA; Okanogan County; Okanogan
ZSFH,99985,2017-04-30,142266.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98829; WA; Okanogan County; Okanogan
ZSFH,99985,2017-03-31,140779.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98829; WA; Okanogan County; Okanogan
ZSFH,99985,2017-02-28,139128.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98829; WA; Okanogan County; Okanogan
ZSFH,99985,2017-01-31,137813.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98829; WA; Okanogan County; Okanogan
ZSFH,99984,2017-11-30,272678.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98828; WA; Wenatchee; Chelan County; Malaga
ZSFH,99984,2017-10-31,270703.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98828; WA; Wenatchee; Chelan County; Malaga
ZSFH,99984,2017-09-30,268448.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98828; WA; Wenatchee; Chelan County; Malaga
ZSFH,99984,2017-08-31,266841.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98828; WA; Wenatchee; Chelan County; Malaga
ZSFH,99984,2017-07-31,263610.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98828; WA; Wenatchee; Chelan County; Malaga
ZSFH,99984,2017-06-30,260622.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98828; WA; Wenatchee; Chelan County; Malaga
ZSFH,99984,2017-05-31,256836.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98828; WA; Wenatchee; Chelan County; Malaga
ZSFH,99984,2017-04-30,254287.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98828; WA; Wenatchee; Chelan County; Malaga
ZSFH,99984,2017-03-31,253231.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98828; WA; Wenatchee; Chelan County; Malaga
ZSFH,99984,2017-02-28,254079.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98828; WA; Wenatchee; Chelan County; Malaga
ZSFH,99984,2017-01-31,254262.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98828; WA; Wenatchee; Chelan County; Malaga
ZSFH,99983,2017-11-30,191990.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98827; WA; Okanogan County; Loomis
ZSFH,99983,2017-10-31,190296.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98827; WA; Okanogan County; Loomis
ZSFH,99983,2017-09-30,188688.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98827; WA; Okanogan County; Loomis
ZSFH,99983,2017-08-31,187079.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98827; WA; Okanogan County; Loomis
ZSFH,99983,2017-07-31,185616.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98827; WA; Okanogan County; Loomis
ZSFH,99983,2017-06-30,184886.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98827; WA; Okanogan County; Loomis
ZSFH,99983,2017-05-31,183373.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98827; WA; Okanogan County; Loomis
ZSFH,99983,2017-04-30,181679.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98827; WA; Okanogan County; Loomis
ZSFH,99983,2017-03-31,178806.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98827; WA; Okanogan County; Loomis
ZSFH,99983,2017-02-28,176861.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98827; WA; Okanogan County; Loomis
ZSFH,99983,2017-01-31,175904.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98827; WA; Okanogan County; Loomis
ZSFH,99982,2017-11-30,455253.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98826; WA; Wenatchee; Chelan County; Leavenworth
ZSFH,99982,2017-10-31,454937.0,ZHVI Single-Family Homes Time Series ($),Home values,zip,98826; WA; Wenatchee; Chelan County; Leavenworth
